Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-01 00:00:00+05:30,1476.699951171875,1503.4000244140625,1476.199951171875,1499.4000244140625,4546057,0.0,0.0
2025-09-02 00:00:00+05:30,1499.4000244140625,1512.800048828125,1486.300048828125,1498.699951171875,5218763,0.0,0.0
2025-09-03 00:00:00+05:30,1500.0,1501.9000244140625,1473.0,1479.0999755859375,4623483,0.0,0.0
2025-09-04 00:00:00+05:30,1484.0,1484.0,1460.0999755859375,1463.0,5787724,0.0,0.0
2025-09-05 00:00:00+05:30,1470.0,1472.699951171875,1433.0,1444.5999755859375,5466487,0.0,0.0
2025-09-08 00:00:00+05:30,1451.0,1458.0,1428.300048828125,1432.9000244140625,3811567,0.0,0.0
2025-09-09 00:00:00+05:30,1481.0,1507.199951171875,1472.5,1504.300048828125,13072640,0.0,0.0
2025-09-10 00:00:00+05:30,1510.0999755859375,1534.9000244140625,1509.300048828125,1532.5999755859375,7281071,0.0,0.0
2025-09-11 00:00:00+05:30,1523.9000244140625,1527.5,1506.5,1509.699951171875,8003662,0.0,0.0
2025-09-12 00:00:00+05:30,1537.0,1542.9000244140625,1521.0999755859375,1525.5999755859375,12856963,0.0,0.0
2025-09-15 00:00:00+05:30,1525.5999755859375,1527.5,1501.199951171875,1508.4000244140625,6167414,0.0,0.0
2025-09-16 00:00:00+05:30,1508.4000244140625,1514.0,1503.5,1511.300048828125,8923112,0.0,0.0
2025-09-17 00:00:00+05:30,1516.9000244140625,1526.699951171875,1514.0,1522.4000244140625,4795698,0.0,0.0
2025-09-18 00:00:00+05:30,1550.0,1555.0,1538.5,1540.5999755859375,9331945,0.0,0.0
2025-09-19 00:00:00+05:30,1544.5999755859375,1551.300048828125,1520.0999755859375,1540.199951171875,12988129,0.0,0.0
2025-09-22 00:00:00+05:30,1482.699951171875,1514.699951171875,1482.0,1499.5,15655204,0.0,0.0
2025-09-23 00:00:00+05:30,1493.0,1513.0,1493.0,1497.5,9832164,0.0,0.0
2025-09-24 00:00:00+05:30,1487.199951171875,1496.699951171875,1482.699951171875,1494.5999755859375,4937004,0.0,0.0
2025-09-25 00:00:00+05:30,1489.0,1502.699951171875,1476.5,1484.800048828125,9491867,0.0,0.0
2025-09-26 00:00:00+05:30,1475.0,1478.699951171875,1441.199951171875,1448.9000244140625,8597058,0.0,0.0
2025-09-29 00:00:00+05:30,1460.0,1465.0,1436.5,1441.800048828125,10513117,0.0,0.0
2025-09-30 00:00:00+05:30,1443.0,1452.199951171875,1438.0999755859375,1441.800048828125,7556305,0.0,0.0
2025-10-01 00:00:00+05:30,1446.0,1449.5,1427.4000244140625,1445.800048828125,6250692,0.0,0.0
2025-10-02 00:00:00+05:30,1445.800048828125,1445.800048828125,1445.800048828125,1445.800048828125,0,0.0,0.0
2025-10-03 00:00:00+05:30,1439.0,1448.300048828125,1433.199951171875,1446.5999755859375,6877533,0.0,0.0
2025-10-06 00:00:00+05:30,1446.5999755859375,1478.800048828125,1442.300048828125,1476.0,4630590,0.0,0.0
2025-10-07 00:00:00+05:30,1477.699951171875,1482.9000244140625,1454.0,1458.5,5570320,0.0,0.0
2025-10-08 00:00:00+05:30,1457.0,1498.0,1455.0,1495.0,4656436,0.0,0.0
