Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker_Symbol
2025-05-23 00:00:00+05:30,2497.722857810193,2546.797862306684,2489.227201831247,2538.701904296875,968415,0.0,0.0,ADANIENT
2025-05-26 00:00:00+05:30,2547.797380158323,2567.587066156468,2540.0013175448244,2546.39794921875,552912,0.0,0.0,ADANIENT
2025-05-27 00:00:00+05:30,2544.598700431426,2567.7870381927005,2524.809015365557,2539.001708984375,514936,0.0,0.0,ADANIENT
2025-05-28 00:00:00+05:30,2557.692111491209,2557.692111491209,2508.7171550773483,2513.714599609375,575989,0.0,0.0,ADANIENT
2025-05-29 00:00:00+05:30,2535.40346271688,2557.6921141561106,2509.716646598669,2539.50146484375,802317,0.0,0.0,ADANIENT
2025-05-30 00:00:00+05:30,2548.6967749873806,2562.689620026528,2512.515324475044,2518.612060546875,684592,0.0,0.0,ADANIENT
2025-06-02 00:00:00+05:30,2525.708455506225,2562.689544882454,2513.6145421849583,2517.5126953125,1008716,0.0,0.0,ADANIENT
2025-06-03 00:00:00+05:30,2509.716812475212,2511.216045935472,2450.74696303832,2469.63720703125,962656,0.0,0.0,ADANIENT
2025-06-04 00:00:00+05:30,2478.732587057114,2501.720832824176,2439.8525646487296,2488.127685546875,552667,0.0,0.0,ADANIENT
2025-06-05 00:00:00+05:30,2493.7250183319943,2528.80717932249,2486.2288509422187,2503.1201171875,673209,0.0,0.0,ADANIENT
2025-06-06 00:00:00+05:30,2513.6146000988706,2551.995121231781,2502.720268421745,2532.90478515625,640680,0.0,0.0,ADANIENT
2025-06-09 00:00:00+05:30,2543.699379895506,2602.769274496672,2523.2098564032235,2580.780517578125,1711167,0.0,0.0,ADANIENT
2025-06-10 00:00:00+05:30,2598.6712457085496,2661.838897954909,2576.382593528725,2611.7646484375,2084054,0.0,0.0,ADANIENT
2025-06-11 00:00:00+05:30,2628.6559695136343,2629.555411972903,2561.790255576076,2579.880859375,745432,0.0,0.0,ADANIENT
2025-06-12 00:00:00+05:30,2590.175521247491,2600.470305867311,2528.7069530218605,2542.39990234375,955097,0.0,0.0,ADANIENT
2025-06-13 00:00:00+05:30,2498.0,2516.0,2460.0,2507.89990234375,695869,1.3,0.0,ADANIENT
2025-06-16 00:00:00+05:30,2500.0,2563.300048828125,2462.0,2544.0,956459,0.0,0.0,ADANIENT
2025-06-17 00:00:00+05:30,2535.0,2539.60009765625,2479.0,2488.5,703343,0.0,0.0,ADANIENT
2025-06-18 00:00:00+05:30,2491.89990234375,2495.89990234375,2445.39990234375,2459.10009765625,667044,0.0,0.0,ADANIENT
2025-06-19 00:00:00+05:30,2466.300048828125,2468.89990234375,2405.10009765625,2420.60009765625,688209,0.0,0.0,ADANIENT
2025-06-20 00:00:00+05:30,2428.0,2461.300048828125,2415.0,2448.39990234375,3002549,0.0,0.0,ADANIENT
2025-06-23 00:00:00+05:30,2438.0,2492.60009765625,2421.0,2472.0,790533,0.0,0.0,ADANIENT
2025-06-24 00:00:00+05:30,2504.0,2544.60009765625,2500.199951171875,2505.60009765625,996372,0.0,0.0,ADANIENT
2025-06-25 00:00:00+05:30,2519.89990234375,2541.60009765625,2512.10009765625,2527.199951171875,921346,0.0,0.0,ADANIENT
2025-06-26 00:00:00+05:30,2535.0,2593.60009765625,2522.199951171875,2586.199951171875,1339627,0.0,0.0,ADANIENT
2025-06-27 00:00:00+05:30,2587.699951171875,2681.60009765625,2582.0,2646.300048828125,4049316,0.0,0.0,ADANIENT
2025-06-30 00:00:00+05:30,2650.0,2653.89990234375,2605.89990234375,2619.39990234375,694814,0.0,0.0,ADANIENT
2025-07-01 00:00:00+05:30,2624.89990234375,2645.0,2603.0,2621.800048828125,729197,0.0,0.0,ADANIENT
2025-07-02 00:00:00+05:30,2634.0,2646.0,2613.60009765625,2630.199951171875,621409,0.0,0.0,ADANIENT
2025-07-03 00:00:00+05:30,2634.0,2644.0,2605.10009765625,2611.199951171875,502724,0.0,0.0,ADANIENT
2025-07-04 00:00:00+05:30,2617.0,2617.0,2582.199951171875,2599.10009765625,370305,0.0,0.0,ADANIENT
2025-07-07 00:00:00+05:30,2602.0,2605.39990234375,2572.0,2576.10009765625,412159,0.0,0.0,ADANIENT
2025-07-08 00:00:00+05:30,2586.0,2600.0,2573.0,2591.300048828125,357686,0.0,0.0,ADANIENT
2025-07-09 00:00:00+05:30,2599.0,2609.89990234375,2570.0,2583.0,396880,0.0,0.0,ADANIENT
2025-07-10 00:00:00+05:30,2591.0,2604.0,2575.0,2581.0,306565,0.0,0.0,ADANIENT
2025-07-11 00:00:00+05:30,2575.0,2591.89990234375,2551.89990234375,2558.699951171875,390645,0.0,0.0,ADANIENT
2025-07-14 00:00:00+05:30,2555.0,2604.800048828125,2543.5,2581.300048828125,536585,0.0,0.0,ADANIENT
2025-07-15 00:00:00+05:30,2588.0,2606.89990234375,2576.0,2598.199951171875,379425,0.0,0.0,ADANIENT
2025-07-16 00:00:00+05:30,2602.5,2619.5,2595.5,2608.5,686644,0.0,0.0,ADANIENT
2025-07-17 00:00:00+05:30,2612.0,2654.5,2605.300048828125,2616.60009765625,785771,0.0,0.0,ADANIENT
2025-07-18 00:00:00+05:30,2612.0,2626.699951171875,2584.199951171875,2596.10009765625,479942,0.0,0.0,ADANIENT
2025-07-21 00:00:00+05:30,2596.300048828125,2624.89990234375,2585.0,2619.5,369782,0.0,0.0,ADANIENT
2025-07-22 00:00:00+05:30,2626.0,2630.0,2581.60009765625,2587.800048828125,387055,0.0,0.0,ADANIENT
2025-07-23 00:00:00+05:30,2600.699951171875,2625.89990234375,2593.5,2614.5,316424,0.0,0.0,ADANIENT
2025-07-24 00:00:00+05:30,2615.39990234375,2624.199951171875,2595.0,2608.39990234375,253782,0.0,0.0,ADANIENT
2025-07-25 00:00:00+05:30,2605.0,2617.0,2544.10009765625,2550.10009765625,424612,0.0,0.0,ADANIENT
2025-07-28 00:00:00+05:30,2549.0,2585.0,2512.60009765625,2522.300048828125,428409,0.0,0.0,ADANIENT
2025-07-29 00:00:00+05:30,2529.0,2557.39990234375,2507.5,2547.89990234375,424781,0.0,0.0,ADANIENT
2025-07-30 00:00:00+05:30,2547.89990234375,2552.60009765625,2525.0,2532.89990234375,262063,0.0,0.0,ADANIENT
2025-07-31 00:00:00+05:30,2509.89990234375,2520.0,2422.60009765625,2430.699951171875,1457616,0.0,0.0,ADANIENT
2025-08-01 00:00:00+05:30,2425.0,2444.89990234375,2333.0,2350.89990234375,976341,0.0,0.0,ADANIENT
2025-08-04 00:00:00+05:30,2360.0,2374.699951171875,2338.199951171875,2363.60009765625,576426,0.0,0.0,ADANIENT
